time,type
2018/8/10,SALE_PRICE_SET
2018/8/10,SALE_PRICE_SET
2018/8/10,SALE_PRICE_SET
2018/8/11,BID
2018/8/11,SALE_PRICE_SET
2018/8/11,CREATION
2018/8/11,CREATION
2018/8/12,ACCEPT_BID
2018/8/13,SALE_PRICE_SET
2018/8/13,SALE_PRICE_SET
2018/8/13,ACCEPT_BID
2018/8/13,ACCEPT_BID
2018/8/13,ACCEPT_BID
2018/8/14,ACCEPT_BID
2018/8/14,BID
2018/8/15,BID
2018/8/15,ACCEPT_BID
2018/8/15,CREATION
2018/8/16,BID
2018/8/16,CANCEL_BID
2018/8/16,ACCEPT_BID
2018/8/16,BID
2018/8/17,BID
2018/8/17,BID
2018/8/17,CANCEL_BID
2018/8/18,TRANSFER
2018/8/18,CANCEL_BID
2018/8/18,ACCEPT_BID
2018/8/18,CREATION
2018/8/18,BID
2018/8/18,CREATION
2018/8/19,ACCEPT_BID
2018/8/19,CREATION
2018/8/19,CREATION
2018/8/20,SALE
2018/8/20,SALE
2018/8/20,BID
2018/8/20,BID
2018/8/21,BID
2018/8/21,BID
2018/8/21,CREATION
2018/8/21,CREATION
2018/8/21,SALE_PRICE_SET
2018/8/21,CREATION
2018/8/21,SALE_PRICE_SET
2018/8/21,CREATION
2018/8/21,SALE_PRICE_SET
2018/8/21,SALE_PRICE_SET
2018/8/21,CREATION
2018/8/21,CREATION
2018/8/21,SALE_PRICE_SET
2018/8/21,SALE_PRICE_SET
2018/8/21,CREATION
2018/8/21,CREATION
2018/8/22,SALE
2018/8/22,SALE_PRICE_SET
2018/8/22,ACCEPT_BID
2018/8/22,SALE
2018/8/22,SALE
2018/8/22,CREATION
2018/8/23,CANCEL_BID
2018/8/23,CANCEL_BID
2018/8/23,CREATION
2018/8/23,SALE_PRICE_SET
2018/8/23,CREATION
2018/8/23,CREATION
2018/8/23,CREATION
2018/8/24,SALE_PRICE_SET
2018/8/24,ACCEPT_BID
2018/8/24,BID
2018/8/24,BID
2018/8/24,CREATION
2018/8/24,CREATION
2018/8/25,CANCEL_BID
2018/8/25,SALE
2018/8/25,BID
2018/8/25,CREATION
2018/8/25,CREATION
2018/8/25,CREATION
2018/8/26,BID
2018/8/26,BID
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/26,CREATION
2018/8/27,ACCEPT_BID
2018/8/27,SALE_PRICE_SET
2018/8/27,CREATION
2018/8/27,CREATION
2018/8/27,CREATION
2018/8/27,CREATION
2018/8/27,SALE_PRICE_SET
2018/8/28,BID
2018/8/28,CANCEL_BID
2018/8/28,BID
2018/8/28,SALE_PRICE_SET
2018/8/28,SALE_PRICE_SET
2018/8/28,CREATION
2018/8/29,SALE_PRICE_SET
2018/8/29,TRANSFER
2018/8/29,TRANSFER
2018/8/29,BID
2018/8/29,SALE_PRICE_SET
2018/8/29,SALE_PRICE_SET
2018/8/29,SALE_PRICE_SET
2018/8/29,SALE_PRICE_SET
2018/8/29,SALE_PRICE_SET
2018/8/29,BID
2018/8/30,BID
2018/8/30,SALE_PRICE_SET
2018/8/30,SALE_PRICE_SET
2018/8/30,SALE_PRICE_SET
2018/8/30,SALE_PRICE_SET
2018/8/30,SALE_PRICE_SET
2018/8/30,SALE_PRICE_SET
2018/8/31,SALE_PRICE_SET
2018/8/31,SALE_PRICE_SET
2018/8/31,TRANSFER
2018/8/31,SALE_PRICE_SET
2018/9/1,BID
2018/9/1,BID
2018/9/1,BID
2018/9/2,ACCEPT_BID
2018/9/3,BID
2018/9/3,BID
2018/9/3,CANCEL_BID
2018/9/3,SALE_PRICE_SET
2018/9/3,CREATION
2018/9/3,SALE_PRICE_SET
2018/9/3,CREATION
2018/9/4,BID
2018/9/4,CANCEL_BID
2018/9/4,SALE_PRICE_SET
2018/9/4,ACCEPT_BID
2018/9/4,BID
2018/9/4,BID
2018/9/4,SALE_PRICE_SET
2018/9/4,SALE_PRICE_SET
2018/9/4,CANCEL_BID
2018/9/4,CREATION
2018/9/4,BID
2018/9/4,CREATION
2018/9/4,CREATION
2018/9/4,CREATION
2018/9/4,CREATION
2018/9/4,SALE_PRICE_SET
2018/9/5,SALE
2018/9/5,ACCEPT_BID
2018/9/5,BID
2018/9/5,SALE_PRICE_SET
2018/9/5,SALE_PRICE_SET
2018/9/5,CREATION
2018/9/5,SALE_PRICE_SET
2018/9/5,CREATION
2018/9/5,CREATION
2018/9/5,SALE_PRICE_SET
2018/9/5,CREATION
2018/9/6,SALE_PRICE_SET
2018/9/6,SALE_PRICE_SET
2018/9/6,SALE
2018/9/6,SALE_PRICE_SET
2018/9/6,SALE
2018/9/6,SALE
2018/9/6,SALE
2018/9/6,SALE
2018/9/6,SALE
2018/9/6,SALE
2018/9/6,SALE
2018/9/6,CREATION
2018/9/7,SALE
2018/9/7,SALE
2018/9/7,SALE
2018/9/7,SALE
2018/9/7,CANCEL_BID
2018/9/7,BID
2018/9/7,CANCEL_BID
2018/9/7,SALE
2018/9/7,SALE
2018/9/7,SALE
2018/9/7,CREATION
2018/9/7,SALE_PRICE_SET
2018/9/7,SALE_PRICE_SET
2018/9/7,CREATION
2018/9/7,CREATION
2018/9/7,SALE
2018/9/7,CANCEL_BID
2018/9/7,BID
2018/9/7,SALE
2018/9/8,SALE_PRICE_SET
2018/9/8,SALE_PRICE_SET
2018/9/8,SALE_PRICE_SET
2018/9/8,SALE_PRICE_SET
2018/9/8,SALE_PRICE_SET
2018/9/8,SALE_PRICE_SET
2018/9/8,SALE_PRICE_SET
2018/9/8,SALE_PRICE_SET
2018/9/8,CREATION
2018/9/9,SALE_PRICE_SET
2018/9/9,SALE_PRICE_SET
2018/9/9,TRANSFER
2018/9/9,CANCEL_BID
2018/9/9,TRANSFER
2018/9/9,TRANSFER
2018/9/9,CANCEL_BID
2018/9/9,BID
2018/9/9,SALE_PRICE_SET
2018/9/9,SALE
2018/9/9,SALE_PRICE_SET
2018/9/9,CANCEL_BID
2018/9/9,SALE_PRICE_SET
2018/9/9,BID
2018/9/9,TRANSFER
2018/9/9,TRANSFER
2018/9/9,TRANSFER
2018/9/9,CANCEL_BID
2018/9/9,BID
2018/9/9,CANCEL_BID
2018/9/9,BID
2018/9/9,CANCEL_BID
2018/9/9,BID
2018/9/9,CANCEL_BID
2018/9/9,BID
2018/9/9,TRANSFER
2018/9/9,TRANSFER
2018/9/9,TRANSFER
2018/9/9,TRANSFER
2018/9/9,TRANSFER
2018/9/9,SALE_PRICE_SET
2018/9/9,CREATION
2018/9/9,CREATION
2018/9/9,TRANSFER
2018/9/9,CANCEL_BID
2018/9/9,BID
2018/9/10,ACCEPT_BID
2018/9/10,BID
2018/9/10,CANCEL_BID
2018/9/10,CREATION
2018/9/10,CREATION
2018/9/11,SALE_PRICE_SET
2018/9/11,SALE
2018/9/11,SALE
2018/9/11,ACCEPT_BID
2018/9/11,BID
2018/9/11,ACCEPT_BID
2018/9/11,CREATION
2018/9/11,BID
2018/9/11,BID
2018/9/11,BID
2018/9/11,BID
2018/9/11,TRANSFER
2018/9/11,TRANSFER
2018/9/11,CREATION
2018/9/11,CREATION
2018/9/11,TRANSFER
2018/9/11,CREATION
2018/9/11,TRANSFER
2018/9/11,BID
2018/9/11,CREATION
2018/9/11,CREATION
2018/9/11,CREATION
2018/9/12,SALE_PRICE_SET
2018/9/12,CREATION
2018/9/12,CREATION
2018/9/12,BID
2018/9/12,BID
2018/9/12,TRANSFER
2018/9/12,CREATION
2018/9/12,BID
2018/9/12,CREATION
2018/9/13,SALE_PRICE_SET
2018/9/13,BID
2018/9/13,CREATION
2018/9/13,BID
2018/9/13,CREATION
2018/9/13,CREATION
2018/9/13,CREATION
2018/9/14,BID
2018/9/14,CREATION
2018/9/14,CREATION
2018/9/15,SALE_PRICE_SET
2018/9/15,BID
2018/9/15,BID
2018/9/15,CREATION
2018/9/15,BID
2018/9/15,TRANSFER
2018/9/15,SALE_PRICE_SET
2018/9/15,SALE_PRICE_SET
2018/9/15,BID
2018/9/15,BID
2018/9/16,CANCEL_BID
2018/9/16,CANCEL_BID
2018/9/16,BID
2018/9/16,BID
2018/9/16,SALE_PRICE_SET
2018/9/16,ACCEPT_BID
2018/9/16,CANCEL_BID
2018/9/16,CREATION
2018/9/17,SALE
2018/9/17,BID
2018/9/17,SALE
2018/9/17,SALE_PRICE_SET
2018/9/17,BID
2018/9/17,BID
2018/9/17,BID
2018/9/17,SALE_PRICE_SET
2018/9/17,BID
2018/9/17,CREATION
2018/9/17,CREATION
2018/9/17,BID
2018/9/17,SALE_PRICE_SET
2018/9/17,CREATION
2018/9/17,SALE_PRICE_SET
2018/9/17,CREATION
2018/9/17,SALE_PRICE_SET
2018/9/18,SALE_PRICE_SET
2018/9/18,SALE_PRICE_SET
2018/9/18,SALE_PRICE_SET
2018/9/18,SALE_PRICE_SET
2018/9/18,BID
2018/9/18,CANCEL_BID
2018/9/18,CANCEL_BID
2018/9/18,TRANSFER
2018/9/18,SALE_PRICE_SET
2018/9/18,TRANSFER
2018/9/18,SALE_PRICE_SET
2018/9/18,SALE_PRICE_SET
2018/9/18,SALE_PRICE_SET
2018/9/18,ACCEPT_BID
2018/9/18,SALE_PRICE_SET
2018/9/18,SALE_PRICE_SET
2018/9/18,CREATION
2018/9/18,BID
2018/9/18,CREATION
2018/9/18,CREATION
2018/9/18,CREATION
2018/9/18,CREATION
2018/9/18,SALE_PRICE_SET
2018/9/18,SALE_PRICE_SET
2018/9/18,CREATION
2018/9/18,BID
2018/9/18,CREATION
2018/9/18,BID
2018/9/18,CREATION
2018/9/19,SALE_PRICE_SET
2018/9/19,CANCEL_BID
2018/9/19,SALE_PRICE_SET
2018/9/19,SALE_PRICE_SET
2018/9/19,CREATION
2018/9/19,BID
2018/9/19,BID
2018/9/19,CANCEL_BID
2018/9/19,CREATION
2018/9/19,SALE_PRICE_SET
2018/9/19,BID
2018/9/19,CREATION
2018/9/19,CREATION
2018/9/19,SALE_PRICE_SET
2018/9/19,CREATION
2018/9/19,SALE_PRICE_SET
2018/9/20,SALE_PRICE_SET
2018/9/20,TRANSFER
2018/9/20,BID
2018/9/20,CANCEL_BID
2018/9/21,ACCEPT_BID
2018/9/21,BID
2018/9/21,SALE_PRICE_SET
2018/9/21,CREATION
2018/9/21,CREATION
2018/9/22,BID
2018/9/22,ACCEPT_BID
2018/9/22,BID
2018/9/22,BID
2018/9/22,BID
2018/9/22,BID
2018/9/22,BID
2018/9/22,SALE_PRICE_SET
2018/9/22,CANCEL_BID
2018/9/22,SALE_PRICE_SET
2018/9/22,SALE_PRICE_SET
2018/9/22,CANCEL_BID
2018/9/22,CREATION
2018/9/22,BID
2018/9/22,SALE_PRICE_SET
2018/9/22,CREATION
2018/9/22,CREATION
2018/9/22,CREATION
2018/9/22,SALE_PRICE_SET
2018/9/22,CREATION
2018/9/22,SALE_PRICE_SET
2018/9/22,CREATION
2018/9/23,SALE_PRICE_SET
2018/9/23,SALE_PRICE_SET
2018/9/23,CANCEL_BID
2018/9/23,SALE_PRICE_SET
2018/9/23,SALE_PRICE_SET
2018/9/23,SALE_PRICE_SET
2018/9/23,SALE_PRICE_SET
2018/9/23,CREATION
2018/9/23,SALE_PRICE_SET
2018/9/23,CREATION
2018/9/23,SALE_PRICE_SET
2018/9/23,CREATION
2018/9/23,SALE_PRICE_SET
2018/9/23,CREATION
2018/9/23,CREATION
2018/9/24,ACCEPT_BID
2018/9/24,BID
2018/9/24,ACCEPT_BID
2018/9/24,SALE_PRICE_SET
2018/9/24,BID
2018/9/24,CANCEL_BID
2018/9/24,CREATION
2018/9/24,BID
2018/9/25,SALE_PRICE_SET
2018/9/25,CANCEL_BID
2018/9/25,BID
2018/9/25,ACCEPT_BID
2018/9/25,ACCEPT_BID
2018/9/25,BID
2018/9/25,BID
2018/9/25,CREATION
2018/9/25,SALE_PRICE_SET
2018/9/25,CREATION
2018/9/25,CREATION
2018/9/25,ACCEPT_BID
2018/9/26,ACCEPT_BID
2018/9/27,CANCEL_BID
2018/9/27,SALE_PRICE_SET
2018/9/27,CREATION
2018/9/28,CREATION
2018/9/28,CREATION
2018/9/29,SALE
2018/9/29,BID
2018/9/29,SALE
2018/9/30,ACCEPT_BID
2018/9/30,CREATION
2018/9/30,CREATION
2018/10/1,CANCEL_BID
2018/10/1,CANCEL_BID
2018/10/1,SALE_PRICE_SET
2018/10/1,CREATION
2018/10/1,CREATION
2018/10/1,CREATION
2018/10/1,CREATION
2018/10/2,SALE_PRICE_SET
2018/10/2,SALE_PRICE_SET
2018/10/2,CANCEL_BID
2018/10/2,CANCEL_BID
2018/10/2,SALE
2018/10/2,BID
2018/10/2,ACCEPT_BID
2018/10/2,BID
2018/10/2,BID
2018/10/2,SALE_PRICE_SET
2018/10/2,SALE_PRICE_SET
2018/10/2,SALE_PRICE_SET
2018/10/2,SALE_PRICE_SET
2018/10/2,SALE_PRICE_SET
2018/10/2,SALE_PRICE_SET
2018/10/2,CREATION
2018/10/2,CREATION
2018/10/2,CREATION
2018/10/3,BID
2018/10/3,BID
2018/10/3,CANCEL_BID
2018/10/3,BID
2018/10/3,SALE
2018/10/3,BID
2018/10/3,SALE
2018/10/3,SALE_PRICE_SET
2018/10/3,BID
2018/10/3,BID
2018/10/3,BID
2018/10/3,BID
2018/10/4,ACCEPT_BID
2018/10/4,SALE_PRICE_SET
2018/10/4,SALE_PRICE_SET
2018/10/4,BID
2018/10/4,CANCEL_BID
2018/10/4,BID
2018/10/4,ACCEPT_BID
2018/10/4,CANCEL_BID
2018/10/4,ACCEPT_BID
2018/10/4,BID
2018/10/4,CREATION
2018/10/4,BID
2018/10/4,CREATION
2018/10/4,CREATION
2018/10/4,CREATION
2018/10/5,BID
2018/10/5,SALE_PRICE_SET
2018/10/5,BID
2018/10/5,CANCEL_BID
2018/10/5,BID
2018/10/5,SALE
2018/10/5,ACCEPT_BID
2018/10/5,BID
2018/10/5,BID
2018/10/5,SALE_PRICE_SET
2018/10/5,SALE_PRICE_SET
2018/10/5,SALE_PRICE_SET
2018/10/5,CREATION
2018/10/6,CANCEL_BID
2018/10/6,CREATION
2018/10/6,CREATION
2018/10/6,CREATION
2018/10/7,BID
2018/10/7,CANCEL_BID
2018/10/7,CANCEL_BID
2018/10/7,BID
2018/10/7,BID
2018/10/7,BID
2018/10/7,CREATION
2018/10/7,CREATION
2018/10/7,CREATION
2018/10/7,CREATION
2018/10/7,CREATION
2018/10/7,CREATION
2018/10/7,CREATION
2018/10/7,CREATION
2018/10/7,CREATION
2018/10/7,CREATION
2018/10/8,ACCEPT_BID
2018/10/8,SALE_PRICE_SET
2018/10/8,SALE_PRICE_SET
2018/10/8,BID
2018/10/8,BID
2018/10/8,CREATION
2018/10/8,BID
2018/10/8,BID
2018/10/8,SALE_PRICE_SET
2018/10/8,CREATION
2018/10/8,SALE_PRICE_SET
2018/10/8,CREATION
2018/10/8,SALE_PRICE_SET
2018/10/8,CREATION
2018/10/8,SALE_PRICE_SET
2018/10/8,CREATION
2018/10/8,CREATION
2018/10/8,CREATION
2018/10/9,BID
2018/10/9,CANCEL_BID
2018/10/9,ACCEPT_BID
2018/10/9,BID
2018/10/9,BID
2018/10/9,BID
2018/10/9,BID
2018/10/9,CREATION
2018/10/9,CREATION
2018/10/9,CREATION
2018/10/9,SALE_PRICE_SET
2018/10/9,CREATION
2018/10/9,CREATION
2018/10/10,TRANSFER
2018/10/10,TRANSFER
2018/10/10,BID
2018/10/10,BID
2018/10/10,SALE_PRICE_SET
2018/10/10,CREATION
2018/10/10,SALE_PRICE_SET
2018/10/10,CREATION
2018/10/10,SALE_PRICE_SET
2018/10/10,BID
2018/10/10,CREATION
2018/10/10,SALE_PRICE_SET
2018/10/10,CREATION
2018/10/10,CREATION
2018/10/11,BID
2018/10/11,ACCEPT_BID
2018/10/11,SALE_PRICE_SET
2018/10/11,SALE_PRICE_SET
2018/10/11,CREATION
2018/10/11,CREATION
2018/10/11,SALE_PRICE_SET
2018/10/11,CREATION
2018/10/12,BID
2018/10/12,BID
2018/10/12,BID
2018/10/12,SALE_PRICE_SET
2018/10/12,ACCEPT_BID
2018/10/12,SALE_PRICE_SET
2018/10/12,CREATION
2018/10/12,CREATION
2018/10/12,CREATION
2018/10/13,ACCEPT_BID
2018/10/13,SALE
2018/10/13,BID
2018/10/13,SALE_PRICE_SET
2018/10/13,CREATION
2018/10/13,SALE_PRICE_SET
2018/10/13,CREATION
2018/10/13,SALE_PRICE_SET
2018/10/13,CREATION
2018/10/14,CANCEL_BID
2018/10/14,CANCEL_BID
2018/10/14,CREATION
2018/10/14,BID
2018/10/14,CREATION
2018/10/15,BID
2018/10/15,SALE_PRICE_SET
2018/10/15,ACCEPT_BID
2018/10/15,SALE_PRICE_SET
2018/10/15,SALE_PRICE_SET
2018/10/15,CREATION
2018/10/15,SALE_PRICE_SET
2018/10/15,CREATION
2018/10/15,CREATION
2018/10/15,CREATION
2018/10/15,CREATION
2018/10/15,CREATION
2018/10/15,SALE_PRICE_SET
2018/10/15,CREATION
2018/10/15,SALE_PRICE_SET
2018/10/15,SALE_PRICE_SET
2018/10/15,CREATION
2018/10/15,SALE_PRICE_SET
2018/10/15,CREATION
2018/10/16,BID
2018/10/16,ACCEPT_BID
2018/10/16,CANCEL_BID
2018/10/16,BID
2018/10/16,ACCEPT_BID
2018/10/16,BID
2018/10/16,BID
2018/10/17,CANCEL_BID
2018/10/17,CANCEL_BID
2018/10/17,CANCEL_BID
2018/10/17,BID
2018/10/17,CANCEL_BID
2018/10/17,CANCEL_BID
2018/10/17,CANCEL_BID
2018/10/17,CANCEL_BID
2018/10/17,SALE_PRICE_SET
2018/10/17,SALE_PRICE_SET
2018/10/17,CREATION
2018/10/17,CREATION
2018/10/17,SALE_PRICE_SET
2018/10/17,CREATION
2018/10/17,TRANSFER
2018/10/17,CANCEL_BID
2018/10/17,BID
2018/10/17,SALE_PRICE_SET
2018/10/17,CREATION
2018/10/17,CREATION
2018/10/18,SALE_PRICE_SET
2018/10/18,SALE_PRICE_SET
2018/10/18,CANCEL_BID
2018/10/18,ACCEPT_BID
2018/10/18,SALE_PRICE_SET
2018/10/18,CANCEL_BID
2018/10/18,SALE_PRICE_SET
2018/10/18,CANCEL_BID
2018/10/18,BID
2018/10/18,SALE_PRICE_SET
2018/10/18,BID
2018/10/18,CREATION
2018/10/18,CREATION
2018/10/19,BID
2018/10/19,BID
2018/10/19,BID
2018/10/19,BID
2018/10/19,BID
2018/10/19,ACCEPT_BID
2018/10/19,BID
2018/10/19,BID
2018/10/19,BID
2018/10/19,BID
2018/10/19,BID
2018/10/19,BID
2018/10/19,CANCEL_BID
2018/10/19,CANCEL_BID
2018/10/19,BID
2018/10/19,CREATION
2018/10/20,BID
2018/10/20,BID
2018/10/20,SALE_PRICE_SET
2018/10/20,CREATION
2018/10/20,SALE_PRICE_SET
2018/10/20,CREATION
2018/10/20,SALE_PRICE_SET
2018/10/20,CREATION
2018/10/20,SALE_PRICE_SET
2018/10/20,CREATION
2018/10/20,CREATION
2018/10/21,ACCEPT_BID
2018/10/21,BID
2018/10/21,ACCEPT_BID
2018/10/21,TRANSFER
2018/10/22,CANCEL_BID
2018/10/22,CANCEL_BID
2018/10/22,SALE_PRICE_SET
2018/10/22,CANCEL_BID
2018/10/22,CANCEL_BID
2018/10/22,CANCEL_BID
2018/10/22,CANCEL_BID
2018/10/22,BID
2018/10/22,CANCEL_BID
2018/10/22,CREATION
2018/10/22,SALE_PRICE_SET
2018/10/22,CREATION
2018/10/22,SALE_PRICE_SET
2018/10/22,CREATION
2018/10/22,CREATION
2018/10/22,SALE_PRICE_SET
2018/10/22,CREATION
2018/10/22,BID
2018/10/22,SALE_PRICE_SET
2018/10/22,BID
2018/10/22,SALE_PRICE_SET
2018/10/22,BID
2018/10/22,CREATION
2018/10/22,SALE_PRICE_SET
2018/10/22,CREATION
2018/10/22,CREATION
2018/10/23,SALE_PRICE_SET
2018/10/23,BID
2018/10/23,CREATION
2018/10/23,BID
2018/10/23,SALE_PRICE_SET
2018/10/23,CREATION
2018/10/23,CREATION
2018/10/23,CREATION
2018/10/24,BID
2018/10/24,ACCEPT_BID
2018/10/24,ACCEPT_BID
2018/10/24,TRANSFER
2018/10/24,ACCEPT_BID
2018/10/24,ACCEPT_BID
2018/10/24,ACCEPT_BID
2018/10/24,CREATION
2018/10/25,SALE
2018/10/25,SALE_PRICE_SET
2018/10/25,BID
2018/10/25,ACCEPT_BID
2018/10/25,TRANSFER
2018/10/25,CREATION
2018/10/25,CREATION
2018/10/25,CREATION
2018/10/25,CREATION
2018/10/25,CREATION
2018/10/25,CREATION
2018/10/25,SALE_PRICE_SET
2018/10/25,CREATION
2018/10/25,SALE_PRICE_SET
2018/10/25,CREATION
2018/10/26,SALE_PRICE_SET
2018/10/26,BID
2018/10/26,BID
2018/10/26,CANCEL_BID
2018/10/26,BID
2018/10/26,BID
2018/10/26,TRANSFER
2018/10/26,SALE
2018/10/26,ACCEPT_BID
2018/10/26,BID
2018/10/26,BID
2018/10/26,ACCEPT_BID
2018/10/26,BID
2018/10/26,BID
2018/10/26,ACCEPT_BID
2018/10/26,BID
2018/10/26,CREATION
2018/10/26,CREATION
2018/10/26,SALE_PRICE_SET
2018/10/26,CREATION
2018/10/26,TRANSFER
2018/10/26,CANCEL_BID
2018/10/26,BID
2018/10/27,SALE
2018/10/27,BID
2018/10/27,BID
2018/10/27,BID
2018/10/27,ACCEPT_BID
2018/10/27,BID
2018/10/27,ACCEPT_BID
2018/10/27,BID
2018/10/27,SALE
2018/10/27,SALE_PRICE_SET
2018/10/27,CREATION
2018/10/27,CREATION
2018/10/28,TRANSFER
2018/10/28,SALE
2018/10/28,ACCEPT_BID
2018/10/28,BID
2018/10/28,BID
2018/10/28,BID
2018/10/28,CANCEL_BID
2018/10/28,ACCEPT_BID
2018/10/28,BID
2018/10/28,CANCEL_BID
2018/10/28,BID
2018/10/28,ACCEPT_BID
2018/10/28,BID
2018/10/28,SALE
2018/10/28,BID
2018/10/28,BID
2018/10/28,BID
2018/10/28,BID
2018/10/28,BID
2018/10/28,ACCEPT_BID
2018/10/28,BID
2018/10/28,CANCEL_BID
2018/10/28,BID
2018/10/28,SALE_PRICE_SET
2018/10/28,CREATION
2018/10/28,SALE_PRICE_SET
2018/10/28,CREATION
2018/10/28,CREATION
2018/10/29,BID
2018/10/29,SALE
2018/10/29,CANCEL_BID
2018/10/29,SALE_PRICE_SET
2018/10/29,ACCEPT_BID
2018/10/29,ACCEPT_BID
2018/10/29,TRANSFER
2018/10/29,SALE
2018/10/29,ACCEPT_BID
2018/10/29,BID
2018/10/29,TRANSFER
2018/10/29,SALE_PRICE_SET
2018/10/29,TRANSFER
2018/10/29,SALE_PRICE_SET
2018/10/29,BID
2018/10/29,BID
2018/10/29,SALE_PRICE_SET
2018/10/29,BID
2018/10/29,SALE_PRICE_SET
2018/10/29,CREATION
2018/10/29,SALE_PRICE_SET
2018/10/29,CREATION
2018/10/30,TRANSFER
2018/10/30,CANCEL_BID
2018/10/30,TRANSFER
2018/10/30,TRANSFER
2018/10/30,TRANSFER
2018/10/30,CREATION
2018/10/30,CREATION
2018/10/30,CREATION
2018/10/30,SALE_PRICE_SET
2018/10/30,CREATION
2018/10/30,CREATION
2018/10/30,BID
2018/10/30,CREATION
2018/10/30,BID
2018/10/30,CREATION
2018/10/30,BID
2018/10/30,CREATION
2018/10/30,BID
2018/10/30,CREATION
2018/10/30,CREATION
2018/10/30,CREATION
2018/10/31,CANCEL_BID
2018/10/31,SALE_PRICE_SET
2018/10/31,TRANSFER
2018/10/31,TRANSFER
2018/10/31,TRANSFER
2018/10/31,SALE_PRICE_SET
2018/10/31,SALE_PRICE_SET
2018/10/31,TRANSFER
2018/10/31,SALE_PRICE_SET
2018/10/31,SALE_PRICE_SET
2018/10/31,SALE
2018/10/31,SALE_PRICE_SET
2018/10/31,BID
2018/10/31,SALE_PRICE_SET
2018/10/31,SALE_PRICE_SET
2018/10/31,BID
2018/10/31,SALE_PRICE_SET
2018/10/31,SALE_PRICE_SET
2018/10/31,SALE_PRICE_SET
2018/10/31,SALE_PRICE_SET
2018/10/31,ACCEPT_BID
2018/10/31,BID
2018/10/31,TRANSFER
2018/10/31,SALE_PRICE_SET
2018/10/31,SALE_PRICE_SET
2018/10/31,CANCEL_BID
2018/10/31,BID
2018/10/31,CANCEL_BID
2018/10/31,BID
2018/10/31,CREATION
2018/10/31,ACCEPT_BID
2018/10/31,SALE_PRICE_SET
2018/10/31,CREATION
2018/10/31,CREATION
2018/10/31,CREATION
2018/10/31,SALE_PRICE_SET
2018/10/31,BID
2018/10/31,BID
2018/10/31,BID
2018/10/31,CREATION
2018/10/31,TRANSFER
2018/10/31,CREATION
2018/10/31,CREATION
2018/10/31,SALE_PRICE_SET
2018/10/31,SALE_PRICE_SET
2018/10/31,TRANSFER
2018/10/31,CREATION
2018/10/31,CREATION
2018/10/31,SALE_PRICE_SET
2018/10/31,SALE_PRICE_SET
2018/10/31,CREATION
2018/11/1,BID
2018/11/1,CANCEL_BID
2018/11/1,TRANSFER
2018/11/1,CANCEL_BID
2018/11/1,ACCEPT_BID
2018/11/1,BID
2018/11/1,TRANSFER
2018/11/1,BID
2018/11/1,BID
2018/11/1,BID
2018/11/1,CREATION
2018/11/1,SALE_PRICE_SET
2018/11/1,CREATION
2018/11/2,ACCEPT_BID
2018/11/2,ACCEPT_BID
2018/11/2,BID
2018/11/2,SALE_PRICE_SET
2018/11/2,SALE_PRICE_SET
2018/11/2,TRANSFER
2018/11/2,ACCEPT_BID
2018/11/2,SALE_PRICE_SET
2018/11/2,CANCEL_BID
2018/11/2,ACCEPT_BID
2018/11/2,BID
2018/11/2,BID
2018/11/2,BID
2018/11/2,CANCEL_BID
2018/11/2,BID
2018/11/2,BID
2018/11/2,BID
2018/11/2,BID
2018/11/2,BID
2018/11/2,CREATION
2018/11/2,SALE_PRICE_SET
2018/11/2,CREATION
2018/11/2,CREATION
2018/11/2,SALE_PRICE_SET
2018/11/2,CREATION
2018/11/2,SALE_PRICE_SET
2018/11/2,CREATION
2018/11/2,BID
2018/11/2,SALE_PRICE_SET
2018/11/2,CREATION
2018/11/3,ACCEPT_BID
2018/11/3,ACCEPT_BID
2018/11/3,TRANSFER
2018/11/3,ACCEPT_BID
2018/11/3,BID
2018/11/3,BID
2018/11/3,CREATION
2018/11/3,TRANSFER
2018/11/3,CREATION
2018/11/3,CREATION
2018/11/3,SALE
2018/11/3,SALE_PRICE_SET
2018/11/4,BID
2018/11/4,TRANSFER
2018/11/4,BID
2018/11/4,BID
2018/11/4,CANCEL_BID
2018/11/4,BID
2018/11/4,BID
2018/11/4,ACCEPT_BID
2018/11/4,BID
2018/11/4,ACCEPT_BID
2018/11/4,BID
2018/11/4,SALE_PRICE_SET
2018/11/4,CREATION
2018/11/4,SALE_PRICE_SET
2018/11/4,CREATION
2018/11/4,CREATION
2018/11/5,TRANSFER
2018/11/5,SALE
2018/11/5,TRANSFER
2018/11/5,TRANSFER
2018/11/5,ACCEPT_BID
2018/11/5,BID
2018/11/5,SALE_PRICE_SET
2018/11/5,SALE
2018/11/5,TRANSFER
2018/11/5,ACCEPT_BID
2018/11/5,BID
2018/11/5,SALE_PRICE_SET
2018/11/5,SALE_PRICE_SET
2018/11/5,SALE_PRICE_SET
2018/11/5,SALE_PRICE_SET
2018/11/5,SALE_PRICE_SET
2018/11/5,SALE_PRICE_SET
2018/11/5,SALE_PRICE_SET
2018/11/5,SALE_PRICE_SET
